18.849556	-0.500000	18.349556
18.847671	-0.500000	18.347671
18.845786	-0.499993	18.345793
18.843901	-0.499979	18.343922
18.842016	-0.499957	18.342059
18.840131	-0.499929	18.340202
18.838247	-0.499893	18.338353
18.836362	-0.499851	18.336511
18.834478	-0.499801	18.334677
18.832594	-0.499744	18.332849
18.830710	-0.499680	18.331029
18.828826	-0.499609	18.329217
18.826942	-0.499531	18.327411
18.825059	-0.499446	18.325613
18.823176	-0.499353	18.323823
18.821294	-0.499254	18.322040
18.819412	-0.499148	18.320264
18.817530	-0.499034	18.318496
18.815649	-0.498913	18.316735
18.813768	-0.498785	18.314982
18.811887	-0.498650	18.313237
18.810007	-0.498509	18.311499
18.808128	-0.498359	18.309769
18.806249	-0.498203	18.308046
18.804371	-0.498040	18.306331
18.802494	-0.497870	18.304624
18.800617	-0.497692	18.302924
18.798740	-0.497508	18.301232
18.796865	-0.497317	18.299548
18.794990	-0.497118	18.297872
18.793116	-0.496912	18.296204
18.791243	-0.496700	18.294543
18.789370	-0.496480	18.292890
18.787498	-0.496253	18.291245
18.785628	-0.496019	18.289608
18.783758	-0.495779	18.287979
18.781889	-0.495531	18.286358
18.780021	-0.495276	18.284745
18.778153	-0.495014	18.283139
18.776287	-0.494745	18.281542
18.774422	-0.494469	18.279953
18.772558	-0.494186	18.278372
18.770695	-0.493896	18.276799
18.768833	-0.493599	18.275234
18.766972	-0.493295	18.273677
18.765112	-0.492984	18.272128
18.763254	-0.492666	18.270588
18.761397	-0.492341	18.269056
18.759541	-0.492009	18.267531
18.757686	-0.491670	18.266015
18.755832	-0.491324	18.264508
18.753980	-0.490972	18.263008
18.752129	-0.490612	18.261517
18.750279	-0.490245	18.260034
18.748431	-0.489872	18.258560
18.746585	-0.489491	18.257094
18.744739	-0.489103	18.255636
18.742895	-0.488709	18.254186
18.741053	-0.488308	18.252745
18.739212	-0.487899	18.251313
18.737373	-0.487484	18.249888
18.735535	-0.487062	18.248473
18.733699	-0.486633	18.247065
18.731864	-0.486198	18.245667
18.730031	-0.485755	18.244276
18.728200	-0.485305	18.242895
18.726370	-0.484849	18.241521
18.724543	-0.484386	18.240157
18.722717	-0.483916	18.238801
18.720892	-0.483439	18.237453
18.719070	-0.482955	18.236115
18.717249	-0.482465	18.234784
18.715430	-0.481967	18.233463
18.713613	-0.481463	18.232150
18.711798	-0.480952	18.230846
18.709985	-0.480435	18.229550
18.708174	-0.479910	18.228264
18.706365	-0.479379	18.226986
18.704557	-0.478841	18.225716
18.702752	-0.478296	18.224456
18.700949	-0.477745	18.223204
18.699148	-0.477186	18.221961
18.697349	-0.476622	18.220727
18.695552	-0.476050	18.219502
18.693757	-0.475472	18.218286
18.691965	-0.474887	18.217078
18.690175	-0.474295	18.215880
18.688387	-0.473697	18.214690
18.686601	-0.473092	18.213509
18.684817	-0.472480	18.212337
18.683036	-0.471862	18.211174
18.681257	-0.471237	18.210020
18.679481	-0.470606	18.208875
18.677707	-0.469968	18.207739
18.675935	-0.469323	18.206612
18.674166	-0.468672	18.205494
18.672399	-0.468014	18.204385
18.670634	-0.467349	18.203285
18.668872	-0.466678	18.202194
18.667113	-0.466001	18.201112
18.665356	-0.465317	18.200039
18.663602	-0.464627	18.198976
18.661851	-0.463930	18.197921
18.660102	-0.463226	18.196876
18.658355	-0.462516	18.195839
18.656612	-0.461800	18.194812
18.654871	-0.461077	18.193794
18.653132	-0.460347	18.192785
18.651397	-0.459612	18.191785
18.649664	-0.458870	18.190795
18.647934	-0.458121	18.189813
18.646207	-0.457366	18.188841
18.644483	-0.456605	18.187878
18.642762	-0.455837	18.186925
18.641043	-0.455063	18.185980
18.639328	-0.454283	18.185045
18.637615	-0.453496	18.184119
18.635905	-0.452703	18.183203
18.634199	-0.451903	18.182295
18.632495	-0.451098	18.181397
18.630795	-0.450286	18.180509
18.629097	-0.449468	18.179629
18.627403	-0.448643	18.178759
18.625711	-0.447813	18.177898
18.624023	-0.446976	18.177047
18.622338	-0.446133	18.176205
18.620656	-0.445284	18.175372
18.618977	-0.444428	18.174549
18.617302	-0.443567	18.173735
18.615630	-0.442699	18.172931
18.613961	-0.441825	18.172136
18.612295	-0.440945	18.171350
18.610633	-0.440059	18.170574
18.608974	-0.439167	18.169807
18.607318	-0.438269	18.169050
18.605666	-0.437364	18.168302
18.604017	-0.436454	18.167563
18.602372	-0.435538	18.166834
18.600730	-0.434615	18.166115
18.599091	-0.433687	18.165405
18.597456	-0.432752	18.164704
18.595825	-0.431812	18.164013
18.594197	-0.430866	18.163331
18.592573	-0.429913	18.162659
18.590952	-0.428955	18.161997
18.589335	-0.427991	18.161344
18.587721	-0.427021	18.160700
18.586112	-0.426045	18.160066
18.584505	-0.425064	18.159442
18.582903	-0.424076	18.158827
18.581304	-0.423083	18.158222
18.579709	-0.422084	18.157626
18.578118	-0.421079	18.157040
18.576531	-0.420068	18.156463
18.574947	-0.419051	18.155896
18.573367	-0.418029	18.155338
18.571791	-0.417001	18.154790
18.570219	-0.415967	18.154252
18.568651	-0.414928	18.153723
18.567087	-0.413883	18.153204
18.565527	-0.412832	18.152695
18.563970	-0.411775	18.152195
18.562418	-0.410713	18.151704
18.560869	-0.409646	18.151224
18.559325	-0.408572	18.150753
18.557785	-0.407494	18.150291
18.556249	-0.406409	18.149840
18.554717	-0.405319	18.149397
18.553189	-0.404224	18.148965
18.551665	-0.403123	18.148542
18.550145	-0.402016	18.148129
18.548629	-0.400904	18.147725
18.547118	-0.399787	18.147331
18.545611	-0.398664	18.146947
18.544108	-0.397536	18.146572
18.542609	-0.396402	18.146207
18.541115	-0.395263	18.145852
18.539625	-0.394118	18.145506
18.538139	-0.392969	18.145170
18.536657	-0.391814	18.144844
18.535180	-0.390653	18.144527
18.533708	-0.389487	18.144220
18.532239	-0.388316	18.143923
18.530775	-0.387140	18.143635
18.529316	-0.385959	18.143357
18.527861	-0.384772	18.143089
18.526410	-0.383580	18.142830
18.524964	-0.382383	18.142582
18.523523	-0.381180	18.142342
18.522086	-0.379973	18.142113
18.520653	-0.378760	18.141893
18.519225	-0.377543	18.141683
18.517802	-0.376320	18.141482
18.516383	-0.375092	18.141291
18.514969	-0.373859	18.141110
18.513560	-0.372621	18.140939
18.512155	-0.371378	18.140777
18.510755	-0.370130	18.140625
18.509360	-0.368877	18.140482
18.507969	-0.367619	18.140350
18.506583	-0.366356	18.140227
18.505202	-0.365089	18.140113
18.503826	-0.363816	18.140010
18.502454	-0.362538	18.139916
18.501087	-0.361256	18.139831
18.499725	-0.359969	18.139757
18.498368	-0.358677	18.139692
18.497016	-0.357380	18.139636
18.495669	-0.356078	18.139591
18.494327	-0.354772	18.139555
18.492989	-0.353460	18.139529
18.491657	-0.352144	18.139512
18.490329	-0.350824	18.139505
18.489006	-0.349499	18.139508
18.487689	-0.348169	18.139520
18.486376	-0.346834	18.139542
18.485069	-0.345495	18.139574
18.483766	-0.344151	18.139615
18.482469	-0.342802	18.139667
18.481177	-0.341449	18.139727
18.479889	-0.340092	18.139798
18.478607	-0.338730	18.139877
18.477330	-0.337363	18.139967
18.476058	-0.335992	18.140066
18.474792	-0.334616	18.140175
18.473530	-0.333237	18.140294
18.472274	-0.331852	18.140422
18.471023	-0.330463	18.140560
18.469777	-0.329070	18.140707
18.468537	-0.327673	18.140864
18.467301	-0.326271	18.141031
18.466071	-0.324864	18.141207
18.464847	-0.323454	18.141393
18.463627	-0.322039	18.141588
18.462413	-0.320620	18.141793
18.461204	-0.319197	18.142008
18.460001	-0.317769	18.142232
18.458803	-0.316337	18.142466
18.457610	-0.314902	18.142709
18.456423	-0.313461	18.142962
18.455242	-0.312017	18.143224
18.454065	-0.310569	18.143496
18.452895	-0.309117	18.143778
18.451729	-0.307660	18.144069
18.450569	-0.306200	18.144370
18.449415	-0.304735	18.144680
18.448266	-0.303266	18.145000
18.447123	-0.301794	18.145329
18.445985	-0.300317	18.145668
18.444853	-0.298837	18.146016
18.443726	-0.297353	18.146374
18.442605	-0.295864	18.146741
18.441490	-0.294372	18.147118
18.440380	-0.292876	18.147504
18.439276	-0.291376	18.147900
18.438178	-0.289872	18.148305
18.437085	-0.288365	18.148720
18.435998	-0.286854	18.149144
18.434916	-0.285339	18.149578
18.433841	-0.283820	18.150021
18.432771	-0.282298	18.150473
18.431706	-0.280771	18.150935
18.430648	-0.279242	18.151406
18.429595	-0.277708	18.151887
18.428548	-0.276171	18.152377
18.427507	-0.274630	18.152877
18.426472	-0.273086	18.153386
18.425442	-0.271538	18.153904
18.424419	-0.269987	18.154432
18.423401	-0.268432	18.154969
18.422389	-0.266874	18.155515
18.421383	-0.265312	18.156071
18.420383	-0.263746	18.156636
18.419388	-0.262178	18.157211
18.418400	-0.260606	18.157794
18.417417	-0.259030	18.158387
18.416441	-0.257451	18.158990
18.415470	-0.255869	18.159601
18.414506	-0.254283	18.160222
18.413547	-0.252695	18.160853
18.412594	-0.251102	18.161492
18.411648	-0.249507	18.162141
18.410707	-0.247908	18.162799
18.409773	-0.246307	18.163466
18.408844	-0.244702	18.164143
18.407922	-0.243093	18.164828
18.407005	-0.241482	18.165523
18.406095	-0.239868	18.166227
18.405190	-0.238250	18.166940
18.404292	-0.236629	18.167663
18.403400	-0.235006	18.168395
18.402514	-0.233379	18.169135
18.401634	-0.231749	18.169885
18.400761	-0.230117	18.170644
18.399893	-0.228481	18.171412
18.399032	-0.226842	18.172190
18.398177	-0.225201	18.172976
18.397328	-0.223556	18.173772
18.396485	-0.221909	18.174576
18.395648	-0.220259	18.175390
18.394818	-0.218606	18.176212
18.393994	-0.216950	18.177044
18.393176	-0.215291	18.177885
18.392364	-0.213630	18.178735
18.391559	-0.211966	18.179593
18.390760	-0.210299	18.180461
18.389967	-0.208629	18.181338
18.389181	-0.206957	18.182224
18.388400	-0.205282	18.183118
18.387627	-0.203604	18.184022
18.386859	-0.201924	18.184935
18.386098	-0.200242	18.185856
18.385343	-0.198556	18.186787
18.384594	-0.196868	18.187726
18.383852	-0.195178	18.188674
18.383116	-0.193485	18.189631
18.382387	-0.191790	18.190597
18.381664	-0.190092	18.191572
18.380947	-0.188392	18.192556
18.380237	-0.186689	18.193548
18.379533	-0.184984	18.194549
18.378836	-0.183277	18.195559
18.378145	-0.181567	18.196578
18.377460	-0.179855	18.197606
18.376782	-0.178140	18.198642
18.376111	-0.176424	18.199687
18.375446	-0.174705	18.200741
18.374787	-0.172984	18.201803
18.374135	-0.171260	18.202875
18.373489	-0.169535	18.203955
18.372850	-0.167807	18.205043
18.372218	-0.166077	18.206140
18.371591	-0.164345	18.207246
18.370972	-0.162611	18.208361
18.370359	-0.160875	18.209484
18.369752	-0.159137	18.210616
18.369152	-0.157397	18.211756
18.368559	-0.155654	18.212905
18.367972	-0.153910	18.214062
18.367392	-0.152164	18.215228
18.366818	-0.150416	18.216402
18.366251	-0.148666	18.217585
18.365691	-0.146914	18.218777
18.365137	-0.145160	18.219977
18.364590	-0.143405	18.221185
18.364049	-0.141647	18.222402
18.363515	-0.139888	18.223627
18.362988	-0.138127	18.224861
18.362467	-0.136364	18.226103
18.361953	-0.134600	18.227353
18.361446	-0.132833	18.228612
18.360945	-0.131065	18.229879
18.360451	-0.129296	18.231155
18.359963	-0.127525	18.232439
18.359483	-0.125752	18.233731
18.359008	-0.123977	18.235031
18.358541	-0.122201	18.236340
18.358080	-0.120424	18.237657
18.357626	-0.118644	18.238982
18.357179	-0.116864	18.240315
18.356739	-0.115082	18.241657
18.356305	-0.113298	18.243007
18.355878	-0.111513	18.244364
18.355457	-0.109727	18.245731
18.355044	-0.107939	18.247105
18.354637	-0.106150	18.248487
18.354236	-0.104359	18.249877
18.353843	-0.102567	18.251276
18.353456	-0.100774	18.252682
18.353076	-0.098980	18.254097
18.352703	-0.097184	18.255519
18.352337	-0.095387	18.256950
18.351977	-0.093589	18.258389
18.351624	-0.091789	18.259835
18.351278	-0.089989	18.261290
18.350939	-0.088187	18.262752
18.350607	-0.086384	18.264223
18.350281	-0.084580	18.265701
18.349962	-0.082775	18.267187
18.349650	-0.080969	18.268681
18.349345	-0.079162	18.270183
18.349046	-0.077354	18.271692
18.348755	-0.075545	18.273210
18.348470	-0.073735	18.274735
18.348192	-0.071924	18.276268
18.347921	-0.070112	18.277809
18.347657	-0.068299	18.279357
18.347399	-0.066486	18.280914
18.347148	-0.064671	18.282477
18.346905	-0.062856	18.284049
18.346668	-0.061040	18.285628
18.346438	-0.059223	18.287215
18.346214	-0.057405	18.288809
18.345998	-0.055586	18.290411
18.345788	-0.053767	18.292021
18.345586	-0.051947	18.293638
18.345390	-0.050127	18.295263
18.345201	-0.048306	18.296895
18.345019	-0.046484	18.298535
18.344844	-0.044662	18.300182
18.344675	-0.042839	18.301836
18.344514	-0.041015	18.303498
18.344359	-0.039191	18.305168
18.344211	-0.037367	18.306845
18.344070	-0.035542	18.308529
18.343936	-0.033716	18.310220
18.343809	-0.031890	18.311919
18.343689	-0.030064	18.313625
18.343576	-0.028237	18.315339
18.343469	-0.026410	18.317060
18.343370	-0.024582	18.318787
18.343277	-0.022754	18.320523
18.343191	-0.020926	18.322265
18.343112	-0.019098	18.324014
18.343040	-0.017269	18.325771
18.342975	-0.015440	18.327535
18.342917	-0.013611	18.329306
18.342866	-0.011782	18.331084
18.342821	-0.009952	18.332869
18.342784	-0.008123	18.334661
18.342753	-0.006293	18.336460
18.342729	-0.004463	18.338266
18.342713	-0.002633	18.340079
18.342703	-0.000803	18.341900
18.342700	0.001027	18.343727
18.342704	0.002857	18.345560
18.342714	0.004687	18.347401
18.342732	0.006517	18.349249
18.342757	0.008347	18.351103
18.342788	0.010177	18.352965
18.342826	0.012006	18.354833
18.342872	0.013836	18.356708
18.342924	0.015665	18.358589
18.342983	0.017495	18.360478
18.343049	0.019324	18.362373
18.343122	0.021153	18.364274
18.343201	0.022981	18.366183
18.343288	0.024810	18.368098
18.343382	0.026638	18.370019
18.343482	0.028466	18.371948
18.343589	0.030293	18.373882
18.343704	0.032120	18.375824
18.343825	0.033947	18.377772
18.343953	0.035773	18.379726
18.344087	0.037599	18.381687
18.344229	0.039425	18.383654
18.344378	0.041250	18.385627
18.344533	0.043074	18.387607
18.344696	0.044898	18.389594
18.344865	0.046721	18.391586
18.345041	0.048544	18.393585
18.345224	0.050367	18.395591
18.345414	0.052188	18.397602
18.345611	0.054009	18.399620
18.345814	0.055830	18.401644
18.346025	0.057650	18.403674
18.346242	0.059469	18.405711
18.346466	0.061287	18.407753
18.346697	0.063105	18.409802
18.346935	0.064921	18.411857
18.347180	0.066738	18.413918
18.347432	0.068553	18.415984
18.347690	0.070367	18.418057
18.347955	0.072181	18.420136
18.348228	0.073993	18.422221
18.348506	0.075805	18.424312
18.348792	0.077616	18.426408
18.349085	0.079426	18.428511
18.349384	0.081235	18.430619
18.349691	0.083043	18.432733
18.350004	0.084850	18.434853
18.350323	0.086656	18.436979
18.350650	0.088461	18.439111
18.350984	0.090264	18.441248
18.351324	0.092067	18.443391
18.351671	0.093869	18.445540
18.352025	0.095669	18.447694
18.352386	0.097468	18.449854
18.352753	0.099266	18.452019
18.353127	0.101063	18.454190
18.353508	0.102859	18.456367
18.353896	0.104653	18.458549
18.354291	0.106446	18.460736
18.354692	0.108238	18.462929
18.355100	0.110028	18.465128
18.355515	0.111817	18.467332
18.355936	0.113605	18.469541
18.356364	0.115391	18.471755
18.356799	0.117176	18.473975
18.357241	0.118959	18.476200
18.357690	0.120741	18.478431
18.358145	0.122521	18.480666
18.358607	0.124300	18.482907
18.359075	0.126078	18.485153
18.359551	0.127854	18.487404
18.360033	0.129628	18.489660
18.360521	0.131400	18.491922
18.361017	0.133171	18.494188
18.361519	0.134941	18.496460
18.362027	0.136708	18.498736
18.362543	0.138474	18.501017
18.363065	0.140239	18.503304
18.363594	0.142001	18.505595
18.364129	0.143762	18.507891
18.364671	0.145521	18.510192
18.365219	0.147278	18.512498
18.365775	0.149034	18.514808
18.366337	0.150787	18.517124
18.366905	0.152539	18.519444
18.367480	0.154288	18.521768
18.368062	0.156036	18.524098
18.368650	0.157782	18.526432
18.369245	0.159526	18.528771
18.369846	0.161268	18.531114
18.370454	0.163008	18.533462
18.371069	0.164746	18.535814
18.371690	0.166481	18.538171
18.372317	0.168215	18.540533
18.372952	0.169947	18.542898
18.373592	0.171676	18.545269
18.374239	0.173404	18.547643
18.374893	0.175129	18.550022
18.375553	0.176852	18.552405
18.376220	0.178573	18.554793
18.376893	0.180291	18.557184
18.377573	0.182007	18.559580
18.378259	0.183721	18.561981
18.378952	0.185433	18.564385
18.379651	0.187143	18.566793
18.380356	0.188850	18.569206
18.381068	0.190554	18.571622
18.381787	0.192256	18.574043
